ISIN,Symbol,Name,Series,Instrument_ID,Symbol_NSE,Name_NSE,Symbol_BSE,Name_BSE,Series_BSE,BSE_Code
INE932F01015,EPIC,EPIC ENERGY LTD.,,,,,EPIC,EPIC ENERGY LTD.,X,530407.0
INE932K01015,VMS,VMS INDUSTRIES LTD.,,,,,VMS,VMS INDUSTRIES LTD.,X,533427.0
INE932M01011,GANHOLD,GANESH HOLDINGS LTD.,,,,,GANHOLD,GANESH HOLDINGS LTD.,XT,504397.0
INE932X01026,SHAREINDIA,SHARE IND. SECURITIES LTD,BE,108.0,SHAREINDIA,SHARE IND. SECURITIES LTD,SHAREINDIA,Share India Securities Limited,A,540725.0
INE932X20018,SHARE-RE,SHARE IND SEC LTD,BE,14404.0,SHARE-RE,SHARE IND SEC LTD,,,,
INE933A01014,LYKALABS,LYKA LABS LTD.,BE,7248.0,LYKALABS,LYKA LABS LTD.,LYKALABS,LYKA LABS LTD.,B,500259.0
INE933B01012,MEGASOFT,MEGASOFT LTD,BE,14797.0,MEGASOFT,MEGASOFT LTD,MEGASOFT,MEGASOFT LTD.,B,532408.0
INE933B20012,MEGA-RE,MEGASOFT LIMITED -RE,BE,5069.0,MEGA-RE,MEGASOFT LIMITED -RE,,,,
INE933K01021,BAJAJCON,BAJAJ CONSUMER CARE LTD,BE,19535.0,BAJAJCON,BAJAJ CONSUMER CARE LTD,BAJAJCON,BAJAJ CONSUMER CARE LIMITED,B,533229.0
INE933S01016,INDIAMART,INDIAMART INTERMESH LTD,BE,10727.0,INDIAMART,INDIAMART INTERMESH LTD,INDIAMART,IndiaMART InterMESH Limited,A,542726.0
INE933X01016,SHANTI,SHANTI OVERSEAS INDIA LTD,BE,5655.0,SHANTI,SHANTI OVERSEAS INDIA LTD,,,,
INE934A01012,INTEGHIT,INTEGRATED HITECH LTD.,,,,,INTEGHIT,INTEGRATED HITECH LTD.,XT,532303.0
INE934B01028,MERCATOR,MERCATOR LIMITED,BE,11879.0,MERCATOR,MERCATOR LIMITED,,,,
INE934C01018,DRAGARWQ,DR.AGARWALS EYE HOSPITAL LTD.,,,,,DRAGARWQ,DR.AGARWALS EYE HOSPITAL LTD.,B,526783.0
INE934S01014,GNA,GNA AXLES LIMITED,BE,18575.0,GNA,GNA AXLES LIMITED,GNA,G N A Axles Limited,B,540124.0
INE935A01035,GLENMARK,GLENMARK PHARMACEUTICALS,BE,7407.0,GLENMARK,GLENMARK PHARMACEUTICALS,GLENMARK,GLENMARK PHARMACEUTICALS LTD.,A,532296.0
INE935B01025,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,BE,29462.0,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,MOSCHIP,MOSCHIP TECHNOLOGIES LIMITED,A,532407.0
INE935D01013,INDUSFINL,Indus Finance Limited,,,,,INDUSFINL,Indus Finance Limited,X,531841.0
INE935N01020,DIXON,DIXON TECHNO (INDIA) LTD,BE,21694.0,DIXON,DIXON TECHNO (INDIA) LTD,DIXON,Dixon Technologies (India) Lim,A,540699.0
INE935Q01015,FSC,FUTURE SUPP CHAIN SOL LTD,BE,748.0,FSC,FUTURE SUPP CHAIN SOL LTD,FSC,Future Supply Chain Solutions,Z,540798.0
INE936A01025,SURATRAML,Surat Trade and Mercantile Lim,,,,,SURATRAML,Surat Trade and Mercantile Lim,X,530185.0
INE936B01015,NATCAPSUQ,NATURAL CAPSULES LIMITED,BE,29588.0,NATCAPSUQ,NATURAL CAPSULES LIMITED,NATCAPSUQ,NATURAL CAPSULES LTD.,B,524654.0
INE937A01023,SPMLINFRA,SPML INFRA LIMITED,BE,7166.0,SPMLINFRA,SPML INFRA LIMITED,SPMLINFRA,SPML INFRA LIMITED,B,500402.0
INE937C01029,NILAINFRA,NILA INFRASTRUCTURES LTD,BE,9257.0,NILAINFRA,NILA INFRASTRUCTURES LTD,NILAINFRA,NILA INFRASTRUCTURES LTD.,B,530377.0
INE937K01014,ETIL,Econo Trade (India) Limited,,,,,ETIL,Econo Trade (India) Limited,X,538708.0
INE938A01021,LCCINFOTEC,LCC INFOTECH LTD,BE,7537.0,LCCINFOTEC,LCC INFOTECH LTD,LCCINFOTEC,LCC INFOTECH LTD.,B,532019.0
INE938C01019,LAKSHMILL,LAKSHMILLSCO,BE,9748.0,LAKSHMILL,LAKSHMILLSCO,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.,X,502958.0
INE939A01011,STAR,STRIDES PHARMA SCI LTD,BE,7532.0,STAR,STRIDES PHARMA SCI LTD,STAR,STRIDES PHARMA SCIENCE LIMITED,A,532531.0
INE939D01015,HARITASEAT,HARITA SEATING SYS. LTD,BE,17056.0,HARITASEAT,HARITA SEATING SYS. LTD,,,,
INE939X01013,MANBA,MANBA FINANCE LIMITED,BE,25598.0,MANBA,MANBA FINANCE LIMITED,MANBA,Manba Finance Limited,B,544262.0
INE939X07200,1130MBFL27,MBFL-11.30%-5-6-27-PVT,,,,,1130MBFL27,MBFL-11.30%-5-6-27-PVT,F,976757.0
INE940C01015,DUTRON,DUTRON POLYMERS LTD.,,,,,DUTRON,DUTRON POLYMERS LTD.,X,517437.0
INE940E01011,EUROLED,EURO LEDER FASHION LTD.,,,,,EUROLED,EURO LEDER FASHION LTD.,X,526468.0
INE940H01022,PGIL,PEARL GLOBAL IND LIMITED,BE,14264.0,PGIL,PEARL GLOBAL IND LIMITED,PGIL,PEARL GLOBAL INDUSTRIES LIMITE,A,532808.0
INE940N01012,PREMSYN,PREMIER SYNTHETICS LTD.,,,,,PREMSYN,PREMIER SYNTHETICS LTD.,X,509835.0
INE942A01015,CENTAKCHEM,CENTAK CHEMICALS LTD,BE,7834.0,CENTAKCHEM,CENTAK CHEMICALS LTD,,,,
INE942C01045,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,BE,29740.0,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,B,506879.0
INE942G01012,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,BE,11944.0,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,B,532654.0
INE943C01019,LANCOIND,LANCO INDUSTRIES,BE,9754.0,LANCOIND,LANCO INDUSTRIES,,,,
INE943C01027,SRIPIPES,SRIKALAHASTHI PIPES LTD,BE,14931.0,SRIPIPES,SRIKALAHASTHI PIPES LTD,,,,
INE943D01017,MPSLTD,MPS LIMITED,BE,14122.0,MPSLTD,MPS LIMITED,MPSLTD,MPS LTD.,B,532440.0
INE943P01029,AGARWALEYE,DR AGARWALS HEALTH CARE L,BE,29454.0,AGARWALEYE,DR AGARWALS HEALTH CARE L,AGARWALEYE,Dr. Agarwal's Health Care Limi,B,544350.0
INE944A01011,GUJSTATFIN,GUJARAT STATE FINANCIAL CORPOR,,,,,GUJSTATFIN,GUJARAT STATE FINANCIAL CORPOR,B,532160.0
INE944F01028,RADICO,RADICO KHAITAN LTD,BE,14127.0,RADICO,RADICO KHAITAN LTD,RADICO,RADICO KHAITAN LTD.,A,532497.0
INE945A01018,JCT,JCT LTD-DEPO,BE,7240.0,JCT,JCT LTD-DEPO,,,,
INE945B01016,TYROON,TYROON TEA CO.LTD.,,,,,TYROON,TYROON TEA CO.LTD.,X,526945.0
INE945F01025,DECNGOLD,DECCAN GOLD MINES LTD.,,,,,DECNGOLD,DECCAN GOLD MINES LTD.,B,512068.0
INE945H01013,V2RETAIL,V2 RETAIL LIMITED,BE,14770.0,V2RETAIL,V2 RETAIL LIMITED,V2RETAIL,V2 RETAIL LTD.,B,532867.0
INE945J01027,ZODIACVEN,ZODIAC VENTURES LIMITED,,,,,ZODIACVEN,ZODIAC VENTURES LIMITED,X,503641.0
INE945O01019,PANTH,PANTH INFINITY LIMITED,,,,,PANTH,PANTH INFINITY LIMITED,XT,539143.0
INE945P01024,WARDINMOBI,WARDWIZARD INNOVATIONS AND MOB,,,,,WARDINMOBI,WARDWIZARD INNOVATIONS AND MOB,X,538970.0
INE945P20024,WARWIZ-RE,WARDWIZARD INNOVATIONS AND MOB,,,,,WARWIZ-RE,WARDWIZARD INNOVATIONS AND MOB,R,751038.0
INE946H01037,VIPULLTD,VIPUL LIMITED,BE,8437.0,VIPULLTD,VIPUL LIMITED,VIPULLTD,VIPUL LTD.,B,511726.0
INE947A01014,SUNFLAG,SUNFLAG IRON AND STEEL CO,BE,7372.0,SUNFLAG,SUNFLAG IRON AND STEEL CO,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,B,500404.0
INE947G01011,MERCURYLAB,Mercury Laboratories Limited,,,,,MERCURYLAB,Mercury Laboratories Limited,X,538964.0
INE947I01017,LOTUSEYE,LOTUS EYE HOSP & INST L,BE,16811.0,LOTUSEYE,LOTUS EYE HOSP & INST L,LOTUSEYE,Lotus Eye Hospital And Institu,T,532998.0
INE947J01015,DEN,DEN NETWORKS LTD,BE,17726.0,DEN,DEN NETWORKS LTD,DEN,DEN NETWORKS LTD,B,533137.0
INE947Q01028,LAURUSLABS,LAURUS LABS LIMITED,BE,19244.0,LAURUSLABS,LAURUS LABS LIMITED,LAURUSLABS,Laurus Labs Limited,A,540222.0
INE947T01014,GICL,GLOBE INTL CARRIERS LTD,SM,18815.0,GICL,GLOBE INTL CARRIERS LTD,,,,
INE947T20014,GICL-RE,GLOBE INTL CARRIERS LTD,SM,19153.0,GICL-RE,GLOBE INTL CARRIERS LTD,,,,
INE948A01012,TRIGYN,TRIGYN TECHNOLOGIES LTD,BE,7366.0,TRIGYN,TRIGYN TECHNOLOGIES LTD,TRIGYN,TRIGYN TECHNOLOGIES LTD.,B,517562.0
INE948G01019,SBECSUG,SBEC SUGAR LTD.,,,,,SBECSUG,SBEC SUGAR LTD.,X,532102.0
INE948Q01018,BFLAFL,BFL Asset Finvest Limited,,,,,BFLAFL,BFL Asset Finvest Limited,X,539662.0
INE949B01018,COSCO,COSCO (INDIA) LTD.,,,,,COSCO,COSCO (INDIA) LTD.,X,530545.0
INE949H01023,MANINFRA,MAN INFRA LTD,BE,18230.0,MANINFRA,MAN INFRA LTD,MANINFRA,MAN INFRACONSTRUCTION LTD.,A,533169.0
INE949L01017,AUBANK,AU SMALL FINANCE BANK LTD,BE,21242.0,AUBANK,AU SMALL FINANCE BANK LTD,AUBANK,AU Small Finance Bank Limited,A,540611.0
INE949P01018,GENUSPAPER,GENUS P&B LIMITED,BE,6608.0,GENUSPAPER,GENUS P&B LIMITED,GENUSPAPER,GENUS PAPER & BOARDS LIMITED,B,538961.0
INE950C01014,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,,,,,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,X,502873.0
INE950D01012,ACROW,ACROW INDIA LTD.,,,,,ACROW,ACROW INDIA LTD.,X,513149.0
INE950G01023,UNIPLY,UNIPLY INDUSTRIES LIMITED,BE,14397.0,UNIPLY,UNIPLY INDUSTRIES LIMITED,,,,
INE950I01011,DBCORP,D.B.CORP LTD,BE,17885.0,DBCORP,D.B.CORP LTD,DBCORP,D B CORP LTD,B,533151.0
INE950M01013,MONTECARLO,MONTE CARLO FASHIONS LTD.,BE,5942.0,MONTECARLO,MONTE CARLO FASHIONS LTD.,MONTECARLO,Monte Carlo Fashions Limited,B,538836.0
INE951B01014,KRYPTONQ,KRYPTON INDUSTRIES LTD.,,,,,KRYPTONQ,KRYPTON INDUSTRIES LTD.,X,523550.0
INE951C01012,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LT,,,,,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LT,XT,523519.0
INE951D01028,ATULAUTO,ATUL AUTO LIMITED,BE,30027.0,ATULAUTO,ATUL AUTO LIMITED,ATULAUTO,ATUL AUTO LTD.,B,531795.0
INE951I01027,VGUARD,V-GUARD IND LTD.,BE,15366.0,VGUARD,V-GUARD IND LTD.,VGUARD,V-GUARD INDUSTRIES LTD.,A,532953.0
INE951M01037,RRIL,RRIL LIMITED,,,,,RRIL,RRIL LIMITED,X,531307.0
INE951Z01013,SKIFL,Shree Krishna Infrastructure L,,,,,SKIFL,Shree Krishna Infrastructure L,M,542146.0
INE952A01022,HINDNATGLS,HIND NATL GLASS & IND LTD,BE,17050.0,HINDNATGLS,HIND NATL GLASS & IND LTD,,,,
INE952C01028,MINAXI,MINAXI TEXTILES LTD.,,,,,MINAXI,MINAXI TEXTILES LTD.,X,531456.0
INE952D01018,BILPOWER,BILPOWER LIMITED,BE,14095.0,BILPOWER,BILPOWER LIMITED,,,,
INE952H01027,RAJTV,RAJ TV NETWORK LTD,BE,14407.0,RAJTV,RAJ TV NETWORK LTD,RAJTV,RAJ TELEVISION NETWORK LTD.,B,532826.0
INE952M01019,FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,,,,,FLOMIC,FLOMIC GLOBAL LOGISTICS LIMITE,X,504380.0
INE953B01010,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT,,,,,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT,X,511696.0
INE953D01016,DHANFAB,DHANLAXMI FABRICS LTD.,,,,,DHANFAB,DHANLAXMI FABRICS LTD.,X,521151.0
INE953E01014,KSE,KSE LTD.,,,,,KSE,KSE LTD.,X,519421.0
INE953L01027,JSFB,JANA SMALL FIN BANK LTD,BE,22665.0,JSFB,JANA SMALL FIN BANK LTD,JSFB,JANA SMALL FINANCE BANK LIMITE,B,544118.0
INE953M01033,PSITINFRA,PS IT INFRASTRUCTURE & SERVICE,,,,,PSITINFRA,PS IT INFRASTRUCTURE & SERVICE,X,505502.0
INE953O01021,SANSERA,SANSERA ENGINEERING LTD,BE,5757.0,SANSERA,SANSERA ENGINEERING LTD,SANSERA,Sansera Engineering Limited,A,543358.0
INE953R01016,PNGJL,P N GADGIL JEWELLERS LTD,BE,25315.0,PNGJL,P N GADGIL JEWELLERS LTD,PNGJL,P N GADGIL JEWELLERS LIMITED,A,544256.0
INE953W01016,ESCORP,Escorp Asset Management Limite,,,,,ESCORP,Escorp Asset Management Limite,B,540455.0
INE954B01018,FLEXFO,FLEX FOODS LTD.,,,,,FLEXFO,FLEX FOODS LTD.,X,523672.0
INE954E01012,MOHITIND,MOHIT INDUSTRIES LTD,BE,29427.0,MOHITIND,MOHIT INDUSTRIES LTD,MOHITIND,MOHIT INDUSTRIES LTD.,T,531453.0
INE955D01029,GENUSPOWER,GENUS POWER INFRASTRU LTD,BE,11908.0,GENUSPOWER,GENUS POWER INFRASTRU LTD,GENUSPOWER,GENUS POWER INFRASTRUCTURES LT,A,530343.0
INE955I01036,SEJAL,SEJAL GLASS LIMITED,BE,25660.0,SEJAL,SEJAL GLASS LIMITED,,,,
INE955I01044,SEJALLTD,SEJAL GLASS LIMITED,BE,7094.0,SEJALLTD,SEJAL GLASS LIMITED,SEJALLTD,SEJAL GLASS LIMITED,B,532993.0
INE955V01021,ARVINDFASN,ARVIND FASHIONS LIMITED,BE,9114.0,ARVINDFASN,ARVIND FASHIONS LIMITED,ARVINDFASN,Arvind Fashions Limited,A,542484.0
INE955V20013,ARVINDF-RE,ARVIND FASHIONS RE,BE,19079.0,ARVINDF-RE,ARVIND FASHIONS RE,,,,
INE955V20021,AFL-RE,ARVIND FASHIONS LTD-RE,BE,2504.0,AFL-RE,ARVIND FASHIONS LTD-RE,,,,
INE956B01013,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD,,,,,DHAMPURE,DHAMPURE SPECIALITY SUGARS LTD,X,531923.0
INE956G01038,WABAG,VA TECH WABAG LTD,BE,20192.0,WABAG,VA TECH WABAG LTD,WABAG,VA TECH WABAG LTD.,A,533269.0
INE957C01019,ARUNAHTEL,ARUNA HOTELS LTD.,,,,,ARUNAHTEL,ARUNA HOTELS LTD.,X,500016.0
INE957E01031,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LT,,,,,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LT,X,532113.0
INE957W01025,MISQUITA,Misquita Engineering Limited,,,,,MISQUITA,Misquita Engineering Limited,M,542801.0
INE958A01011,EUREKAI,EUREKA INDUSTRIES LTD.,,,,,EUREKAI,EUREKA INDUSTRIES LTD.,XT,521137.0
INE958C01025,BRIDGESE,BRIDGE SECURITIES LTD.,,,,,BRIDGESE,BRIDGE SECURITIES LTD.,X,530249.0
INE958L01026,META,STRING METAVERSE LIMITED,,,,,META,STRING METAVERSE LIMITED,XT,534535.0
INE959A01019,PRIVISCL,PRIVI SPECIALITY CHE LTD,BE,8830.0,PRIVISCL,PRIVI SPECIALITY CHE LTD,PRIVISCL,PRIVI SPECIALITY CHEMICALS LIM,B,530117.0
INE959B01017,GTTDATA,GTT DATA SOLUTIONS LIMITED,,,,,GTTDATA,GTT DATA SOLUTIONS LIMITED,X,530457.0
INE959C01023,OAL,ORIENTAL AROMATICS LTD,BE,10774.0,OAL,ORIENTAL AROMATICS LTD,OAL,ORIENTAL AROMATICS LIMITED,B,500078.0
INE959D01013,SOVERDIA,SOVEREIGN DIAMONDS LTD.,,,,,SOVERDIA,SOVEREIGN DIAMONDS LTD.,X,523826.0
INE960A01017,SHILGRAVQ,SHILP GRAVURES LTD.,,,,,SHILGRAVQ,SHILP GRAVURES LTD.,X,513709.0
INE960B01015,SPAR,SPARC ELECTREX LIMITED,,,,,SPAR,SPARC ELECTREX LIMITED,XT,531370.0
INE960E01019,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,,,,,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,X,530433.0
INE960Z01014,RAWEDGE,Raw Edge Industrial Solutions,,,,,RAWEDGE,Raw Edge Industrial Solutions,B,541634.0
INE961B01013,KAYPOWR,KAY POWER AND PAPER LTD.,,,,,KAYPOWR,KAY POWER AND PAPER LTD.,X,530255.0
INE961D01019,UNIDT,UNITED DRILLING TOOLS LTD,BE,204.0,UNIDT,UNITED DRILLING TOOLS LTD,UNIDT,UNITED DRILLING TOOLS LTD.,B,522014.0
INE961O01016,RAINBOW,RAINBOW CHILDRENS MED LTD,BE,9413.0,RAINBOW,RAINBOW CHILDRENS MED LTD,RAINBOW,Rainbow Children's Medicare Li,A,543524.0
INE961Y01015,MAHICKRA,MAHICKRA CHEMICAL LIMITED,SM,2839.0,MAHICKRA,MAHICKRA CHEMICAL LIMITED,,,,
INE962B01011,PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,,,,,PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,X,500192.0
INE962C01035,EASTSILK,EASTERN SILK INDUSTRIES L,BE,9769.0,EASTSILK,EASTERN SILK INDUSTRIES L,,,,
INE962E01015,SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,,,,,SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L,X,531234.0
INE962O01014,VCU,VCU DATA MANAGEMENT LTD,,,,,VCU,VCU DATA MANAGEMENT LTD,X,536672.0
INE962Y01021,IRCON,IRCON INTERNATIONAL LTD,BE,4987.0,IRCON,IRCON INTERNATIONAL LTD,IRCON,IRCON International Ltd,A,541956.0
INE963A01011,HIPOLIN,HIPOLIN LTD.,,,,,HIPOLIN,HIPOLIN LTD.,XT,530853.0
INE963C01033,FAZE3Q,FAZE THREE LIMITED,BE,12006.0,FAZE3Q,FAZE THREE LIMITED,FAZE3Q,FAZE THREE LTD.,B,530079.0
INE964B01033,ALCHEM,ALCHEMIST LTD,BE,14827.0,ALCHEM,ALCHEMIST LTD,,,,
INE964H01014,SEPC,SEPC LIMITED,BE,15312.0,SEPC,SEPC LIMITED,SEPC,SEPC LIMITED,B,532945.0
INE964H20014,SEPC-RE,SEPC LIMITED,BE,14913.0,SEPC-RE,SEPC LIMITED,,,,
INE964H20022,SEPC-RE1,SEPC LIMITED,BE,20381.0,SEPC-RE1,SEPC LIMITED,,,,
INE964H20030,SEPC-RE2,SEPC LIMITED,BE,24354.0,SEPC-RE2,SEPC LIMITED,,,,
INE964H20055,SEPC-RE3,SEPC LTD,BE,757360.0,SEPC-RE3,SEPC LTD,,,,
INE964R01013,REGENCY,REGENCY FINCORP LIMITED,,,,,REGENCY,REGENCY FINCORP LIMITED,XT,540175.0
INE964W01013,MKPL,M K PROTEINS LIMITED,SM,20509.0,MKPL,M K PROTEINS LIMITED,,,,
INE964W01021,MKPL,M K PROTEINS LIMITED,BE,16738.0,MKPL,M K PROTEINS LIMITED,MKPL,M.K.Proteins Limited,B,543919.0
INE965A01016,VISUINTL,VISU INTERNATIONAL LTD,BE,13936.0,VISUINTL,VISU INTERNATIONAL LTD,,,,
INE965B01014,MAFATLAFIN,MAFATLALFINANCE,BE,8790.0,MAFATLAFIN,MAFATLALFINANCE,,,,
INE965B01022,HYBRIDFIN,HYBRID FINANCIAL SERVICE,BE,12814.0,HYBRIDFIN,HYBRID FINANCIAL SERVICE,HYBRIDFIN,HYBRID FINANCIAL SERVICES LIMI,B,500262.0
INE965C01038,INNOVTEC,INNOVATIVE TECH PACK LTD.,,,,,INNOVTEC,INNOVATIVE TECH PACK LTD.,X,523840.0
INE965H01011,SITINET,SITI NETWORKS LIMITED,BE,14001.0,SITINET,SITI NETWORKS LIMITED,SITINET,Siti Networks Ltd.,Z,532795.0
INE965W01036,BMWVENTLTD,BMW VENTURES LIMITED,BE,759257.0,BMWVENTLTD,BMW VENTURES LIMITED,,,,
INE966A01022,DOLATALGO,DOLAT ALGOTECH LIMITED,BE,12129.0,DOLATALGO,DOLAT ALGOTECH LIMITED,DOLATALGO,DOLAT ALGOTECH LIMITED,B,505526.0
INE966C01010,JAINCO,JAINCO PROJECTS (INDIA) LTD.,,,,,JAINCO,JAINCO PROJECTS (INDIA) LTD.,XT,526865.0
INE966H01019,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,BE,14006.0,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,ZEEMEDIA,ZEE MEDIA CORPORATION LIMITED,B,532794.0
INE966Q01010,HILIKS,HILIKS TECHNOLOGIES LIMITED,,,,,HILIKS,HILIKS TECHNOLOGIES LIMITED,X,539697.0
INE967A01012,SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT,,,,,SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT,X,526365.0
INE967B01028,SGLRES,SGL RESOURCES LIMITED,,,,,SGLRES,SGL RESOURCES LIMITED,X,526544.0
INE967C01018,KAMATHOTEL,KAMAT HOTELS (I) LTD,BE,9784.0,KAMATHOTEL,KAMAT HOTELS (I) LTD,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,B,526668.0
INE967G01019,ZSARACOM,SARASWATI COMMERCIAL (INDIA) L,,,,,ZSARACOM,SARASWATI COMMERCIAL (INDIA) L,B,512020.0
INE967H01025,KIMS,KRISHNA INST OF MED SCI L,BE,4853.0,KIMS,KRISHNA INST OF MED SCI L,KIMS,Krishna Institute of Medical S,A,543308.0
INE968D01022,ARSHIYA,ARSHIYA LIMITED,BE,17825.0,ARSHIYA,ARSHIYA LIMITED,ARSHIYA,ARSHIYA LIMITED,Z,506074.0
INE968G01033,PROVOGE,PROVOGUE (INDIA) LIMITED,BE,31276.0,PROVOGE,PROVOGUE (INDIA) LIMITED,,,,
INE969C01022,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,,,,,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,X,514316.0
INE969D01012,INDBNK,IND BANK HOUSING LTD.,,,,,INDBNK,IND BANK HOUSING LTD.,B,523465.0
INE969E01010,YAANENT,YAAN ENTERPRISES LIMITED,,,,,YAANENT,YAAN ENTERPRISES LIMITED,X,538521.0
INE970B01014,CONTNLCONS,CONTINENTALCONST-ROLLSETT,BE,8769.0,CONTNLCONS,CONTINENTALCONST-ROLLSETT,,,,
INE970C01012,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,,,,,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,XT,500388.0
INE970D01010,LOYALTEX,LOYAL TEXTILE MILLS LTD,BE,10605.0,LOYALTEX,LOYAL TEXTILE MILLS LTD,LOYALTEX,LOYAL TEXTILE MILLS LTD.,T,514036.0
INE970N01027,SPCENET,SPACENET ENTERS IND LTD,BE,19375.0,SPCENET,SPACENET ENTERS IND LTD,,,,
INE970X01018,LEMONTREE,LEMON TREE HOTELS LTD,BE,2612.0,LEMONTREE,LEMON TREE HOTELS LTD,LEMONTREE,Lemon Tree Hotels Limited,A,541233.0
INE971A01014,KONNDOR,KONNDOR INDUSTRIES LIMITED,,,,,KONNDOR,KONNDOR INDUSTRIES LIMITED,X,532397.0
INE971L01029,KEMISTAR,KEMISTAR CORPORATION LIMITED,,,,,KEMISTAR,KEMISTAR CORPORATION LIMITED,XT,531163.0
INE971P01012,SIIL,SUPREME (INDIA) IMPEX LTD,SM,7555.0,SIIL,SUPREME (INDIA) IMPEX LTD,,,,
INE972A01012,KOTHARINDL,KOTHARI INDUSTRIAL CORPOR,EQ,1925.0,KOTHARINDL,KOTHARI INDUSTRIAL CORPOR,,,,
INE972A01020,KOTIC,KOTHARI INDUSTRIAL CORPORATION,,,,,KOTIC,KOTHARI INDUSTRIAL CORPORATION,XT,509732.0
INE972C01018,BHASKAGR,BHASKAR AGROCHEMICALS LTD.,,,,,BHASKAGR,BHASKAR AGROCHEMICALS LTD.,X,524534.0
INE972E01014,DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,,,,,DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,X,531237.0
INE972X01014,VAISHALI,VAISHALI PHARMA LIMITED,SM,21568.0,VAISHALI,VAISHALI PHARMA LIMITED,,,,
INE972X01022,VAISHALI,VAISHALI PHARMA LIMITED,BE,16621.0,VAISHALI,VAISHALI PHARMA LIMITED,,,,
INE973A01010,GOLDENTOBC,GOLDEN TOBACCO LIMITED,BE,8712.0,GOLDENTOBC,GOLDEN TOBACCO LIMITED,GOLDENTOBC,GOLDEN TOBACCO LTD.,Z,500151.0
INE973B01026,ISFL,ISF LIMITED,,,,,ISFL,ISF LIMITED,X,526859.0
INE973X01012,POOJA,Poojawestern Metaliks Limited,,,,,POOJA,Poojawestern Metaliks Limited,B,540727.0
INE974B01016,CHEVIOT,CHEVIOT COMPANY LIMITED,BE,9891.0,CHEVIOT,CHEVIOT COMPANY LIMITED,CHEVIOT,CHEVIOT CO.LTD.,B,526817.0
INE974C01022,WINPRO,WINPRO INDUSTRIES LIMITED,BE,12058.0,WINPRO,WINPRO INDUSTRIES LIMITED,WINPRO,WinPro Industries Limited,Z,531337.0
INE974F01025,SCL,Sunshine Capital Ltd.,,,,,SCL,Sunshine Capital Ltd.,XT,539574.0
INE974H01013,MEGH,MEGHMANI ORGANICS LTD.,BE,14752.0,MEGH,MEGHMANI ORGANICS LTD.,,,,
INE974X01010,TIINDIA,TUBE INVEST OF INDIA LTD,BE,346.0,TIINDIA,TUBE INVEST OF INDIA LTD,TIINDIA,Tube Investments of India Ltd,A,540762.0
INE974Z01015,PRITI,PRITI INTERNATIONAL LTD,BE,8310.0,PRITI,PRITI INTERNATIONAL LTD,,,,
INE975G01012,IL&FSTRANS,IL&FS TRANS NET LTD,BE,18349.0,IL&FSTRANS,IL&FS TRANS NET LTD,IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS,Z,533177.0
INE975Z01012,DAPS,DAPS ADVERTISING LIMITED,,,,,DAPS,DAPS ADVERTISING LIMITED,MT,543651.0
INE976A01021,WSTCSTPAPR,WEST COAST PAPER MILLS,BE,8300.0,WSTCSTPAPR,WEST COAST PAPER MILLS,WSTCSTPAPR,West Coast Paper Mills Limited,B,500444.0
INE976E01023,FOODSIN,FOODS & INNS LIMITED,BE,6691.0,FOODSIN,FOODS & INNS LIMITED,FOODSIN,FOODS & INNS LTD.,B,507552.0
